grid_id,date,aod_level
"7708,2853",2022-04-01,1.31391916491298
"7713,2853",2022-04-01,1.3135689608984498
"7718,2853",2022-04-01,1.2875658066548967
"7723,2853",2022-04-01,1.284782989380289
"7728,2853",2022-04-01,1.292736835907205
"7733,2853",2022-04-01,1.3712276343217185
"7683,2858",2022-04-01,1.2568277566716268
"7688,2858",2022-04-01,1.2806859438528664
"7693,2858",2022-04-01,1.286272989610564
"7698,2858",2022-04-01,1.286671779829486
"7703,2858",2022-04-01,1.3569151539152784
"7708,2858",2022-04-01,1.3674621986320996
"7713,2858",2022-04-01,1.3567173811746742
"7718,2858",2022-04-01,1.260095516493125
"7723,2858",2022-04-01,1.2585189431549064
"7728,2858",2022-04-01,1.2888791028303976
"7733,2858",2022-04-01,1.3917609804798656
"7688,2863",2022-04-01,1.2897958109252068
"7693,2863",2022-04-01,1.2949591312675919
"7698,2863",2022-04-01,1.3028013830661525
"7703,2863",2022-04-01,1.4064698831567892
"7708,2863",2022-04-01,1.4105609513683413
"7713,2863",2022-04-01,1.3873811570844756
"7718,2863",2022-04-01,1.3096445468520437
"7723,2863",2022-04-01,1.3099839801409952
"7728,2863",2022-04-01,1.3558551313982463
"7733,2863",2022-04-01,1.431277582862892
"7693,2868",2022-04-01,1.3276963435268672
"7698,2868",2022-04-01,1.3423112317595562
"7703,2868",2022-04-01,1.4082126822326642
"7708,2868",2022-04-01,1.4081465001066018
"7713,2868",2022-04-01,1.3845331280590039
"7718,2868",2022-04-01,1.3464405810095663
"7723,2868",2022-04-01,1.3465950357648044
"7728,2868",2022-04-01,1.3827663769567198
"7733,2868",2022-04-01,1.4152340751250125
"7693,2873",2022-04-01,1.2305863197539526
"7698,2873",2022-04-01,1.2664640795629547
"7703,2873",2022-04-01,1.334597622710209
"7708,2873",2022-04-01,1.3342498238474632
"7713,2873",2022-04-01,1.3466964359476752
"7718,2873",2022-04-01,1.3561120510791391
"7723,2873",2022-04-01,1.3561017344292525
"7728,2873",2022-04-01,1.3147672396331191
"7733,2873",2022-04-01,1.2965608337102306
"7693,2878",2022-04-01,1.190895283570798
"7698,2878",2022-04-01,1.2204310538928558
"7703,2878",2022-04-01,1.2486773781009732
"7708,2878",2022-04-01,1.2483146415963724
"7713,2878",2022-04-01,1.2636572810657312
"7718,2878",2022-04-01,1.2699739716797158
"7723,2878",2022-04-01,1.2694160241201369
"7728,2878",2022-04-01,1.2086566433434658
"7693,2883",2022-04-01,1.18128940594638
"7698,2883",2022-04-01,1.1942065630206598
"7703,2883",2022-04-01,1.1976018111458482
"7708,2883",2022-04-01,1.1973869143687133
"7713,2883",2022-04-01,1.1962570167781996
"7718,2883",2022-04-01,1.1958356294476153
"7723,2883",2022-04-01,1.192773349851032
"7703,2888",2022-04-01,1.169580491697609
"7708,2888",2022-04-01,1.1692744932467418
"7713,2888",2022-04-01,1.1664929841707339
"7718,2888",2022-04-01,1.1661294679044476
"7723,2888",2022-04-01,1.1558039577000598
"7713,2843",2022-04-02,1.1290995907208903
"7718,2843",2022-04-02,0.8938176069440733
"7723,2843",2022-04-02,0.8845962314832323
"7708,2848",2022-04-02,1.2108012716310148
"7713,2848",2022-04-02,1.0943080414063302
"7718,2848",2022-04-02,0.9775152212702976
"7723,2848",2022-04-02,0.9113692284425027
"7728,2848",2022-04-02,1.0210240799421
"7733,2848",2022-04-02,1.1021943708575492
"7688,2853",2022-04-02,1.1016204517675627
"7693,2853",2022-04-02,1.0990180411327903
"7698,2853",2022-04-02,1.1488284722633844
"7703,2853",2022-04-02,1.2326283222437382
"7708,2853",2022-04-02,1.200590787554041
"7713,2853",2022-04-02,1.0693465216530844
"7718,2853",2022-04-02,1.005168422111105
"7723,2853",2022-04-02,1.0259522424183067
"7728,2853",2022-04-02,1.0771064261134058
"7733,2853",2022-04-02,1.1016471786864128
"7683,2858",2022-04-02,1.0744200907640167
"7688,2858",2022-04-02,1.0774988500914042
"7693,2858",2022-04-02,1.13472625521637
"7698,2858",2022-04-02,1.1991054280993856
"7703,2858",2022-04-02,1.216521842790527
"7708,2858",2022-04-02,1.2538504225031801
"7713,2858",2022-04-02,1.0536455331193768
"7718,2858",2022-04-02,1.010653455964213
"7723,2858",2022-04-02,1.0151939596178092
"7728,2858",2022-04-02,1.0301575367113127
"7733,2858",2022-04-02,1.090608307340774
"7688,2863",2022-04-02,1.0254098513198833
"7693,2863",2022-04-02,1.0803214962619867
"7698,2863",2022-04-02,1.1904829988566428
"7703,2863",2022-04-02,1.2387040946660124
"7708,2863",2022-04-02,1.2668737862716528
"7713,2863",2022-04-02,1.0914407294551105
"7718,2863",2022-04-02,1.0141512311846845
"7723,2863",2022-04-02,0.9855203520680369
"7728,2863",2022-04-02,1.0701841514251185
"7733,2863",2022-04-02,1.1329279711230003
"7693,2868",2022-04-02,1.0703948172364717
"7698,2868",2022-04-02,1.090613578303872
"7703,2868",2022-04-02,1.1800622276279888
"7708,2868",2022-04-02,1.2193872121124194
"7713,2868",2022-04-02,1.1798323682242569
"7718,2868",2022-04-02,1.1111127497040905
"7723,2868",2022-04-02,1.105985996358368
"7728,2868",2022-04-02,1.1255603528452198
"7733,2868",2022-04-02,1.1010595844254158
"7693,2873",2022-04-02,0.9963133747875764
"7698,2873",2022-04-02,1.006800322741456
"7703,2873",2022-04-02,1.0874643616478967
"7708,2873",2022-04-02,1.1143215558824922
"7713,2873",2022-04-02,1.120602605626477
"7718,2873",2022-04-02,1.0940208018778395
"7723,2873",2022-04-02,1.0904797190968936
"7728,2873",2022-04-02,1.087723540609726
"7733,2873",2022-04-02,1.0259979014045764
"7693,2878",2022-04-02,0.8870809798445038
"7698,2878",2022-04-02,0.9141445674154508
"7703,2878",2022-04-02,0.9646771610373801
"7708,2878",2022-04-02,1.0067950689769054
"7713,2878",2022-04-02,1.0192886574878763
"7718,2878",2022-04-02,1.0097960666820867
"7723,2878",2022-04-02,0.9624198304439446
"7728,2878",2022-04-02,0.9400244584169708
"7693,2883",2022-04-02,0.865549020935269
"7698,2883",2022-04-02,0.8703876498404128
"7703,2883",2022-04-02,0.8811999995023955
"7708,2883",2022-04-02,0.9849443029767506
"7713,2883",2022-04-02,0.9540263885125437
"7718,2883",2022-04-02,0.8838455827430861
"7723,2883",2022-04-02,0.8440917770410574
"7703,2888",2022-04-02,0.820250661483307
"7708,2888",2022-04-02,0.9593978422274236
"7713,2888",2022-04-02,0.9234958562958717
"7718,2888",2022-04-02,0.8875914403033811
"7723,2888",2022-04-02,0.8542085122599652
"7713,2843",2022-04-03,0.9100820789599492
"7718,2843",2022-04-03,0.7334639141724717
"7723,2843",2022-04-03,0.6764852345849682
"7708,2848",2022-04-03,1.221901281935304
"7713,2848",2022-04-03,0.9194830349284966
"7718,2848",2022-04-03,0.8541057363566819
"7723,2848",2022-04-03,0.7679305404505934
"7728,2848",2022-04-03,0.8951266999265822
"7733,2848",2022-04-03,1.1109575477393852
"7688,2853",2022-04-03,0.8513731906788964
"7693,2853",2022-04-03,0.8533788721660973
"7698,2853",2022-04-03,0.9758491212657137
"7703,2853",2022-04-03,1.1041994792152332
"7708,2853",2022-04-03,1.155654631139348
"7713,2853",2022-04-03,0.9714118347880972
"7718,2853",2022-04-03,0.8702493463119032
"7723,2853",2022-04-03,0.9822713692248964
"7728,2853",2022-04-03,1.0461396025306018
"7733,2853",2022-04-03,1.0199116177450935
"7683,2858",2022-04-03,0.9590371738235267
"7688,2858",2022-04-03,1.0073308389951412
"7693,2858",2022-04-03,1.0345088370904163
"7698,2858",2022-04-03,1.0739338600086934
"7703,2858",2022-04-03,1.1336325759794887
"7708,2858",2022-04-03,1.2013909650463814
"7713,2858",2022-04-03,0.9995090366249827
"7718,2858",2022-04-03,0.831705875375391
"7723,2858",2022-04-03,0.9613427941078526
"7728,2858",2022-04-03,0.9626887052445421
"7733,2858",2022-04-03,1.0251302013966073
"7688,2863",2022-04-03,0.9135008836401085
"7693,2863",2022-04-03,0.9771016552582557
"7698,2863",2022-04-03,1.0475719509059722
"7703,2863",2022-04-03,1.1743150272010427
"7708,2863",2022-04-03,1.2332070464854852
"7713,2863",2022-04-03,1.0201144134336952
"7718,2863",2022-04-03,0.8410476991776319
"7723,2863",2022-04-03,0.9089007869915329
"7728,2863",2022-04-03,0.9819797732613402
"7733,2863",2022-04-03,1.1277442118916077
"7693,2868",2022-04-03,1.096346582341438
"7698,2868",2022-04-03,1.0456912204592668
"7703,2868",2022-04-03,1.1344762339931238
"7708,2868",2022-04-03,1.2383249042972755
"7713,2868",2022-04-03,1.1318837155696473
"7718,2868",2022-04-03,1.0833770008910153
"7723,2868",2022-04-03,0.9703158123927379
"7728,2868",2022-04-03,1.1150551273006295
"7733,2868",2022-04-03,1.1508082900625358
"7693,2873",2022-04-03,0.9345402584917916
"7698,2873",2022-04-03,0.8913812172691973
"7703,2873",2022-04-03,0.9689302208954219
"7708,2873",2022-04-03,1.1365815741723926
"7713,2873",2022-04-03,1.071658837182821
"7718,2873",2022-04-03,1.0495239831073684
"7723,2873",2022-04-03,0.9138260604204033
"7728,2873",2022-04-03,1.1245547555034416
"7733,2873",2022-04-03,0.993312302528616
"7693,2878",2022-04-03,0.771738554979688
"7698,2878",2022-04-03,0.7926250715827948
"7703,2878",2022-04-03,0.8539439022339358
"7708,2878",2022-04-03,0.9699376282252611
"7713,2878",2022-04-03,0.9700186151015884
"7718,2878",2022-04-03,0.9438915170525022
"7723,2878",2022-04-03,0.7340386332811653
"7728,2878",2022-04-03,0.897472664001643
"7693,2883",2022-04-03,0.741598935384514
"7698,2883",2022-04-03,0.7569622191486175
"7703,2883",2022-04-03,0.7247902697707689
"7708,2883",2022-04-03,0.8667234079123116
"7713,2883",2022-04-03,0.9007468461283903
"7718,2883",2022-04-03,0.7227301156872155
"7723,2883",2022-04-03,0.6455580326212788
"7703,2888",2022-04-03,0.6364401964080926
"7708,2888",2022-04-03,0.8188838145176752
"7713,2888",2022-04-03,0.8946364717903524
"7718,2888",2022-04-03,0.6978089854482573
"7723,2888",2022-04-03,0.7006374150119319
"7713,2843",2022-04-04,0.6538752716379937
"7718,2843",2022-04-04,0.5364442023578017
"7723,2843",2022-04-04,0.5084100638195843
"7708,2848",2022-04-04,0.9180897849474602
"7713,2848",2022-04-04,0.655556566074998
"7718,2848",2022-04-04,0.6317569261468371
"7723,2848",2022-04-04,0.5806261767244203
"7728,2848",2022-04-04,0.6894562833261584
"7733,2848",2022-04-04,0.8841301930829957
"7688,2853",2022-04-04,0.6541639178469001
"7693,2853",2022-04-04,0.7401689194328465
"7698,2853",2022-04-04,0.7900624824268693
"7703,2853",2022-04-04,0.8941389743350183
"7708,2853",2022-04-04,0.8680648438014869
"7713,2853",2022-04-04,0.7556728718867793
"7718,2853",2022-04-04,0.6730249144662577
"7723,2853",2022-04-04,0.7585935673276859
"7728,2853",2022-04-04,0.8225350004146428
"7733,2853",2022-04-04,0.8394661070592403
"7683,2858",2022-04-04,0.7477973110330767
"7688,2858",2022-04-04,0.8410604743906857
"7693,2858",2022-04-04,0.8387027015682893
"7698,2858",2022-04-04,0.8187451803121758
"7703,2858",2022-04-04,0.8574579103509206
"7708,2858",2022-04-04,0.9341024023013746
"7713,2858",2022-04-04,0.7606585154857834
"7718,2858",2022-04-04,0.6319423056540859
"7723,2858",2022-04-04,0.7601439747582679
"7728,2858",2022-04-04,0.763357815684924
"7733,2858",2022-04-04,0.8570174806531625
"7688,2863",2022-04-04,0.694976397671347
"7693,2863",2022-04-04,0.7621906968416323
"7698,2863",2022-04-04,0.8251812091794237
"7703,2863",2022-04-04,0.986050401824323
"7708,2863",2022-04-04,1.0131759556504518
"7713,2863",2022-04-04,0.834424011246354
"7718,2863",2022-04-04,0.693149303571936
"7723,2863",2022-04-04,0.7279440802008053
"7728,2863",2022-04-04,0.8173451989681817
"7733,2863",2022-04-04,0.9390496506255279
"7693,2868",2022-04-04,0.7792819278976367
"7698,2868",2022-04-04,0.6981064814375176
"7703,2868",2022-04-04,0.8872289578675466
"7708,2868",2022-04-04,1.0087245778310099
"7713,2868",2022-04-04,0.9041508501454953
"7718,2868",2022-04-04,0.8579634237788799
"7723,2868",2022-04-04,0.7649228144207215
"7728,2868",2022-04-04,0.9591789423013678
"7733,2868",2022-04-04,0.9497784890157326
"7693,2873",2022-04-04,0.7143855865334272
"7698,2873",2022-04-04,0.6725213693904442
"7703,2873",2022-04-04,0.7220521749756648
"7708,2873",2022-04-04,0.8357075142000379
"7713,2873",2022-04-04,0.850176713457365
"7718,2873",2022-04-04,0.861159783945554
"7723,2873",2022-04-04,0.7762063661371433
"7728,2873",2022-04-04,0.9137318201126771
"7733,2873",2022-04-04,0.8343917168614792
"7693,2878",2022-04-04,0.5476265420487174
"7698,2878",2022-04-04,0.5453275591305682
"7703,2878",2022-04-04,0.594484065496647
"7708,2878",2022-04-04,0.705690948825831
"7713,2878",2022-04-04,0.7399608244459044
"7718,2878",2022-04-04,0.708173162045804
"7723,2878",2022-04-04,0.5889705611433003
"7728,2878",2022-04-04,0.7025121799873821
"7693,2883",2022-04-04,0.481570577802111
"7698,2883",2022-04-04,0.4575856811347883
"7703,2883",2022-04-04,0.43451871597488856
"7708,2883",2022-04-04,0.6201327788682836
"7713,2883",2022-04-04,0.65518427796141
"7718,2883",2022-04-04,0.5174916385629056
"7723,2883",2022-04-04,0.4376914225866363
"7703,2888",2022-04-04,0.3913950816166565
"7708,2888",2022-04-04,0.5567515766133824
"7713,2888",2022-04-04,0.6340180338156665
"7718,2888",2022-04-04,0.41991789277354297
"7723,2888",2022-04-04,0.4192784478982224
"7713,2843",2022-04-05,0.42789931823971367
"7718,2843",2022-04-05,0.2528698288902833
"7723,2843",2022-04-05,0.22072291932691798
"7708,2848",2022-04-05,0.4906550400195088
"7713,2848",2022-04-05,0.4066203812810521
"7718,2848",2022-04-05,0.30553444540095076
"7723,2848",2022-04-05,0.25266381772371355
"7728,2848",2022-04-05,0.34780800253801936
"7733,2848",2022-04-05,0.43336739364581306
"7688,2853",2022-04-05,0.3639054469755937
"7693,2853",2022-04-05,0.4356962010909829
"7698,2853",2022-04-05,0.4772283781837903
"7703,2853",2022-04-05,0.5448907028551009
"7708,2853",2022-04-05,0.5101821413400721
"7713,2853",2022-04-05,0.3743809047618383
"7718,2853",2022-04-05,0.32106060202919745
"7723,2853",2022-04-05,0.3258621806228389
"7728,2853",2022-04-05,0.37688489484288146
"7733,2853",2022-04-05,0.43273262275265106
"7683,2858",2022-04-05,0.061962082881362596
"7688,2858",2022-04-05,0.32155140147891476
"7693,2858",2022-04-05,0.530894494172499
"7698,2858",2022-04-05,0.5301543304343274
"7703,2858",2022-04-05,0.5381574554312499
"7708,2858",2022-04-05,0.5431229662142132
"7713,2858",2022-04-05,0.3266422318270134
"7718,2858",2022-04-05,0.3001674414750694
"7723,2858",2022-04-05,0.3074548311286935
"7728,2858",2022-04-05,0.3343172216427804
"7733,2858",2022-04-05,0.4452371776713022
"7688,2863",2022-04-05,0.1847677930784926
"7693,2863",2022-04-05,0.38504344397445994
"7698,2863",2022-04-05,0.5026684047961237
"7703,2863",2022-04-05,0.5724476945200766
"7708,2863",2022-04-05,0.5569020255754144
"7713,2863",2022-04-05,0.4438869252674302
"7718,2863",2022-04-05,0.2966833951384423
"7723,2863",2022-04-05,0.32039185676755993
"7728,2863",2022-04-05,0.3835987977177097
"7733,2863",2022-04-05,0.5182846088752473
"7693,2868",2022-04-05,0.3863670653293046
"7698,2868",2022-04-05,0.4746965705649692
"7703,2868",2022-04-05,0.5326388477499572
"7708,2868",2022-04-05,0.5546104819741203
"7713,2868",2022-04-05,0.5049492974268887
"7718,2868",2022-04-05,0.4087671577246936
"7723,2868",2022-04-05,0.3904709018179152
"7728,2868",2022-04-05,0.48459015915930137
"7733,2868",2022-04-05,0.5534546807823223
"7693,2873",2022-04-05,0.14946211995686917
"7698,2873",2022-04-05,0.35734468975124056
"7703,2873",2022-04-05,0.4161445629455881
"7708,2873",2022-04-05,0.4750095512663756
"7713,2873",2022-04-05,0.4536372658519769
"7718,2873",2022-04-05,0.41337862376804013
"7723,2873",2022-04-05,0.37036036132279493
"7728,2873",2022-04-05,0.5451368390835944
"7733,2873",2022-04-05,0.48620498622390596
"7693,2878",2022-04-05,-0.16689084228290849
"7698,2878",2022-04-05,0.2275340248150913
"7703,2878",2022-04-05,0.34090190589543407
"7708,2878",2022-04-05,0.3796899093158008
"7713,2878",2022-04-05,0.3830232503560586
"7718,2878",2022-04-05,0.2934240532639209
"7723,2878",2022-04-05,0.2755675629907281
"7728,2878",2022-04-05,0.45297214566547667
"7693,2883",2022-04-05,-0.25901259202978644
"7698,2883",2022-04-05,-0.08483644821148154
"7703,2883",2022-04-05,0.13496083296553837
"7708,2883",2022-04-05,0.2750149955670486
"7713,2883",2022-04-05,0.3361123806696433
"7718,2883",2022-04-05,0.19377473204771423
"7723,2883",2022-04-05,0.21754928007418525
"7703,2888",2022-04-05,0.023054591395757752
"7708,2888",2022-04-05,0.2283884293099068
"7713,2888",2022-04-05,0.2793031043846763
"7718,2888",2022-04-05,0.10475716089622422
"7723,2888",2022-04-05,0.1667925314615574
"7713,2843",2022-04-06,0.455318840326745
"7718,2843",2022-04-06,0.37603064507570383
"7723,2843",2022-04-06,0.6789830141624255
"7708,2848",2022-04-06,0.7565713313844554
"7713,2848",2022-04-06,0.6987219937682564
"7718,2848",2022-04-06,0.6656432438987381
"7723,2848",2022-04-06,0.6569769507929085
"7728,2848",2022-04-06,0.6408686466188865
"7733,2848",2022-04-06,0.7029345196129866
"7688,2853",2022-04-06,0.8437517441823673
"7693,2853",2022-04-06,0.8245776342802464
"7698,2853",2022-04-06,0.8187580598134999
"7703,2853",2022-04-06,0.8459813142613186
"7708,2853",2022-04-06,0.8323777199783001
"7713,2853",2022-04-06,0.7948896689323961
"7718,2853",2022-04-06,0.7321146044443692
"7723,2853",2022-04-06,0.7029962044380272
"7728,2853",2022-04-06,0.7206843565741
"7733,2853",2022-04-06,0.8247205351378837
"7683,2858",2022-04-06,0.8780894676059694
"7688,2858",2022-04-06,0.8858613980429456
"7693,2858",2022-04-06,0.8716493404172887
"7698,2858",2022-04-06,0.8551857951147207
"7703,2858",2022-04-06,0.8515588440472119
"7708,2858",2022-04-06,0.8507832129859362
"7713,2858",2022-04-06,0.8219594390329698
"7718,2858",2022-04-06,0.7649408860708814
"7723,2858",2022-04-06,0.7487690256729019
"7728,2858",2022-04-06,0.8775809079934608
"7733,2858",2022-04-06,0.9247344390280667
"7688,2863",2022-04-06,0.8816600448805229
"7693,2863",2022-04-06,0.8840191041098923
"7698,2863",2022-04-06,0.9157438241773699
"7703,2863",2022-04-06,0.9146875298306809
"7708,2863",2022-04-06,0.8838485224898353
"7713,2863",2022-04-06,0.8418108903519568
"7718,2863",2022-04-06,0.8139520381457828
"7723,2863",2022-04-06,0.8002452827778201
"7728,2863",2022-04-06,0.9596510535859253
"7733,2863",2022-04-06,0.9707394096065989
"7693,2868",2022-04-06,0.8910029349019488
"7698,2868",2022-04-06,0.928862418761984
"7703,2868",2022-04-06,0.9314278798933829
"7708,2868",2022-04-06,0.9279714620557008
"7713,2868",2022-04-06,0.9199668707728758
"7718,2868",2022-04-06,0.8847347989945687
"7723,2868",2022-04-06,0.9086999877161672
"7728,2868",2022-04-06,0.989618746935207
"7733,2868",2022-04-06,0.9785584767912637
"7693,2873",2022-04-06,0.8697002701245128
"7698,2873",2022-04-06,0.8950309581692962
"7703,2873",2022-04-06,0.9081653653066543
"7708,2873",2022-04-06,0.935628616899832
"7713,2873",2022-04-06,0.9513156209747619
"7718,2873",2022-04-06,0.9373796994693492
"7723,2873",2022-04-06,0.9614214924831848
"7728,2873",2022-04-06,0.9829905320792874
"7733,2873",2022-04-06,0.9805118371019813
"7693,2878",2022-04-06,0.8493570303769766
"7698,2878",2022-04-06,0.8577103553975017
"7703,2878",2022-04-06,0.8757122532508415
"7708,2878",2022-04-06,0.9002103908500548
"7713,2878",2022-04-06,0.9120861318692647
"7718,2878",2022-04-06,0.9154097217328435
"7723,2878",2022-04-06,0.8571434686754728
"7728,2878",2022-04-06,0.907340231384518
"7693,2883",2022-04-06,0.8392825310527731
"7698,2883",2022-04-06,0.8428891529505739
"7703,2883",2022-04-06,0.8675552247120408
"7708,2883",2022-04-06,0.9050963962792743
"7713,2883",2022-04-06,0.9041859816246411
"7718,2883",2022-04-06,0.8383653108288157
"7723,2883",2022-04-06,0.8076389876063231
"7703,2888",2022-04-06,0.8562487351970273
"7708,2888",2022-04-06,0.882926391517662
"7713,2888",2022-04-06,0.8863139961019535
"7718,2888",2022-04-06,0.7831227719038932
"7723,2888",2022-04-06,0.7817350692614579
"7713,2843",2022-04-06,1.5913980314861425
"7718,2843",2022-04-06,1.525953030521778
"7723,2843",2022-04-06,1.4932643375154717
"7708,2848",2022-04-06,1.5941837283657725
"7713,2848",2022-04-06,1.573160664485765
"7718,2848",2022-04-06,1.4749580143205256
"7723,2848",2022-04-06,1.4525520440408544
"7728,2848",2022-04-06,1.4838719955473894
"7733,2848",2022-04-06,1.4992520751964469
"7688,2853",2022-04-06,1.5663912084614469
"7693,2853",2022-04-06,1.5459737506029763
"7698,2853",2022-04-06,1.5504703669914894
"7703,2853",2022-04-06,1.5563101090008098
"7708,2853",2022-04-06,1.5268712238955202
"7713,2853",2022-04-06,1.5129591315225945
"7718,2853",2022-04-06,1.4654287643974746
"7723,2853",2022-04-06,1.4759101936455434
"7728,2853",2022-04-06,1.5500015817641333
"7733,2853",2022-04-06,1.5721173323712028
"7683,2858",2022-04-06,1.5262181685571354
"7688,2858",2022-04-06,1.527916385551983
"7693,2858",2022-04-06,1.5292544668523722
"7698,2858",2022-04-06,1.5486330930917234
"7703,2858",2022-04-06,1.557998563394856
"7708,2858",2022-04-06,1.5159323383559824
"7713,2858",2022-04-06,1.5062347927444226
"7718,2858",2022-04-06,1.4865345614902306
"7723,2858",2022-04-06,1.5228170333461764
"7728,2858",2022-04-06,1.606574436676386
"7733,2858",2022-04-06,1.6156037178886198
"7688,2863",2022-04-06,1.485777125647714
"7693,2863",2022-04-06,1.5139865177228813
"7698,2863",2022-04-06,1.5502495322101812
"7703,2863",2022-04-06,1.5552096101800006
"7708,2863",2022-04-06,1.5768590579330735
"7713,2863",2022-04-06,1.5733606728125566
"7718,2863",2022-04-06,1.5550494206588397
"7723,2863",2022-04-06,1.5743064655085215
"7728,2863",2022-04-06,1.597298361903037
"7733,2863",2022-04-06,1.5993152581135055
"7693,2868",2022-04-06,1.5176586082042614
"7698,2868",2022-04-06,1.5553319659826441
"7703,2868",2022-04-06,1.5606235249797993
"7708,2868",2022-04-06,1.5886996418364665
"7713,2868",2022-04-06,1.573411798313502
"7718,2868",2022-04-06,1.548122021910412
"7723,2868",2022-04-06,1.5775785539073661
"7728,2868",2022-04-06,1.5979951618932158
"7733,2868",2022-04-06,1.5715926277705088
"7693,2873",2022-04-06,1.4956643058658456
"7698,2873",2022-04-06,1.5345609207950173
"7703,2873",2022-04-06,1.5336723222304227
"7708,2873",2022-04-06,1.5329400335300178
"7713,2873",2022-04-06,1.5461056888334865
"7718,2873",2022-04-06,1.5583162672426614
"7723,2873",2022-04-06,1.547024419251159
"7728,2873",2022-04-06,1.5413791771235272
"7733,2873",2022-04-06,1.5168701438920262
"7693,2878",2022-04-06,1.5083523520368798
"7698,2878",2022-04-06,1.4957927845674972
"7703,2878",2022-04-06,1.4939150251225493
"7708,2878",2022-04-06,1.4916546405699875
"7713,2878",2022-04-06,1.4712013853967043
"7718,2878",2022-04-06,1.459760420613469
"7723,2878",2022-04-06,1.4691521182190457
